0
0
0
12
12
12
12
115
115
115
115
323
323
323
323
427
427
427
427
458
458
458
458
464
464
464
464
549
549
549
549
564
564
564
564
652
652
652
652
676
676
676
676
788
788
788
788
878
878
878
878
1028
1028
1028
1028
1140
1140
1140
1140
1285
1285
1285
1285
1652
1652
1652
1652
2142
2142
2142
2142
2280
2280
2280
2280
2409
2409
2409
2409
2497
2497
2497
2497
2628
2628
2628
2628
2994
2994
2994
2994
3076
3076
3076
3076
3382
3382
3382
3382
3560
3560
3560
3560
3558
3558
3558
3558
3533
3533
3533
3533
3482
3482
3482
3482
3521
3521
3521
3521
3375
3375
3375
3375
3292
3292
3292
3292
3142
3142
3142
3142
2965
2965
2965
2965
2854
2854
2854
2854
2598
2598
2598
2598
2464
2464
2464
2464
2328
2328
2328
2328
2068
2068
2068
2068
1835
1835
1835
1835
1613
1613
1613
1613
1421
1421
1421
1421
1208
1208
1208
1208
1138
1138
1138
1138
960
960
960
960
842
842
842
842
694
694
694
694
697
697
697
697
620
620
620
620
492
492
492
492
488
488
488
488
417
417
417
417
374
374
374
374
359
359
359
359
327
327
327
327
308
308
308
308
274
274
274
274
278
278
278
278
304
304
304
304
267
267
267
267
273
273
273
273
256
256
256
256
249
249
249
249
251
251
251
251
237
237
237
237
229
229
229
229
204
204
204
204
212
212
212
212
211
211
211
211
195
195
195
195
214
214
214
214
193
193
193
193
198
198
198
198
192
192
192
192
194
194
194
194
195
195
195
195
212
212
212
212
155
155
155
155
192
192
192
192
196
196
196
196
160
160
160
160
142
142
142
142
179
179
179
179
167
167
167
167
152
152
152
152
172
172
172
172
159
159
159
159
141
141
141
141
157
157
157
157
137
137
137
137
163
163
163
163
147
147
147
147
158
158
158
158
158
158
158
158
125
125
125
125
134
134
134
134
134
134
134
134
169
169
169
169
170
170
170
170
157
157
157
157
153
153
153
153
159
159
159
159
139
139
139
139
164
164
164
164
166
166
166
166
158
158
158
158
146
146
146
146
139
139
139
139
157
157
157
157
158
158
158
158
149
149
149
149
159
159
159
159
157
157
157
157
154
154
154
154
162
162
162
162
163
163
163
163
172
172
172
172
149
149
149
149
157
157
157
157
157
157
157
157
149
149
149
149
138
138
138
138
152
152
152
152
147
147
147
147
144
144
144
144
161
161
161
161
115
115
115
115
152
152
152
152
146
146
146
146
154
154
154
154
151
151
151
151
145
145
145
145
125
125
125
125
121
121
121
121
149
149
149
149
127
127
127
127
145
145
145
145
145
145
145
145
120
120
120
120
122
122
122
122
122
122
122
122
127
127
127
127
134
134
134
134
122
122
122
122
110
110
110
110
119
119
119
119
130
130
130
130
106
106
106
106
101
101
101
101
136
136
136
136
97
97
97
97
131
131
131
131
106
106
106
106
117
117
117
117
134
134
134
134
110
110
110
110
114
114
114
114
109
109
109
109
97
97
97
97
88
88
88
88
103
103
103
103
130
130
130
130
108
108
108
108
100
100
100
100
106
106
106
106
102
102
102
102
106
106
106
106
104
104
104
104
94
94
94
94
111
111
111
111
95
95
95
95
80
80
80
80
93
93
93
93
101
101
101
101
104
104
104
104
82
82
82
82
99
99
99
99
94
94
94
94
92
92
92
92
85
85
85
85
102
102
102
102
101
101
101
101
103
103
103
103
106
106
106
106
95
95
95
95
88
88
88
88
84
84
84
84
81
81
81
81
98
98
98
98
107
107
107
107
96
96
96
96
91
91
91
91
104
104
104
104
91
91
91
91
109
109
109
109
98
98
98
98
83
83
83
83
95
95
95
95
97
97
97
97
102
102
102
102
75
75
75
75
96
96
96
96
95
95
95
95
90
90
90
90
86
86
86
86
105
105
105
105
101
101
101
101
93
93
93
93
95
95
95
95
93
93
93
93
91
91
91
91
87
87
87
87
98
98
98
98
78
78
78
78
110
110
110
110
105
105
105
105
85
85
85
85
88
88
88
88
90
90
90
90
71
71
71
71
62
62
62
62
84
84
84
84
85
85
85
85
75
75
75
75
88
88
88
88
84
84
84
84
82
82
82
82
98
98
98
98
64
64
64
64
94
94
94
94
86
86
86
86
65
65
65
65
80
80
80
80
85
85
85
85
69
69
69
69
80
80
80
80
74
74
74
74
94
94
94
94
76
76
76
76
80
80
80
80
81
81
81
81
80
80
80
80
75
75
75
75
89
89
89
89
77
77
77
77
85
85
85
85
81
81
81
81
79
79
79
79
89
89
89
89
84
84
84
84
64
64
64
64
86
86
86
86
78
78
78
78
74
74
74
74
72
72
72
72
64
64
64
64
77
77
77
77
78
78
78
78
83
83
83
